sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
722,5,A,,Classification Description,xbrli:stringItemType,0..1,,Free format description of the account classification,gl-cor,0,Account Identifier,CO09c_04,/CO16b/CO15c/CO14b/CO09c/CO09c_04,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Classification Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.ClassfctnDescrptn,主勘定科目区分説明,主勘定科目の区分の説明。,gl-cor:accountIdentifierClassificationDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierClassificationDesc
723,5,A,,Purpose of Account,xbrli:tokenItemType,0..1,,"Code related to usage for account aggregate - Consolidating, European, IFRS, Offsetting, Primary, Tax, USGAAP, Japanese, Other. Japanese companies will use this for the tax required offsetting entry. If left blank, assumes default accounting method for company.",gl-cor,0,Account Identifier,CO09c_06,/CO16b/CO15c/CO14b/CO09c/CO09c_06,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Purpose of Account,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.PurpsAccnt,勘定科目目的,"勘定科目群の使用法を示すコード。連結、European, IFRS, 見返、プライマリ, 税, USGAAP, Japanese,その他。日本企業では、見返仕訳で要求される税務処理に利用するかもしれない。空白の場合、企業の既定の勘定方法とみなす。
[設定値のリスト]
(consolidating：連結)、(european：ヨーロッパ)、(ifrs：IFRS)、(offsetting：見返)、(primary：プライマリ)、(tax：税)、(usgaap：US GAAP)、(japanese：日本)、(other：その他)",gl-cor:accountIdentifierPurposeOfAccount,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierPurposeOfAccount
724,5,A,,Description of Purpose,xbrli:stringItemType,0..1,,Description of usage for aggregate account,gl-cor,0,Account Identifier,CO09c_07,/CO16b/CO15c/CO14b/CO09c/CO09c_07,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Description of Purpose,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.DescrptnPurps,勘定科目目的説明,勘定科目群の使用法の説明。,gl-cor:accountIdentifierDescOfPurpose,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierDescOfPurpose
725,5,A,,Type,xbrli:tokenItemType,0..1,,"Type of account. Enumerated as: account, bank, employee, customer, job, vendor, measurable, statistical, other.",gl-cor,0,Account Identifier,CO09c_08,/CO16b/CO15c/CO14b/CO09c/CO09c_08,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Type,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Type,科目種別,"科目の種別。
[設定値のリスト]
(account：勘定科目)、(bank：銀行)、(employee：従業員)、(customer：顧客)、(job：ジョブ)、(vendor：仕入先)、(measurable：計測可能物)、(statistical：統計)、(other：その他)",gl-cor:accountIdentifierType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierType
726,5,A,,Type Description,xbrli:stringItemType,0..1,,Free format description of the account type,gl-cor,0,Account Identifier,CO09c_09,/CO16b/CO15c/CO14b/CO09c/CO09c_09,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Type Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.TypeDescrptn,科目種別説明,科目の種別の説明。,gl-cor:accountIdentifierTypeDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierTypeDesc
727,5,A,,Accounting Method,xbrli:tokenItemType,0..1,,"For this entry, the method of accounting represented - from: accrual, cash, modified cash, modified accrual, encumbrance, special methods, hybrid methods, other",gl-cor,0,Account Identifier,CO09c_BU09_10,/CO16b/CO15c/CO14b/CO09c/CO09c_BU09_10,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Accounting Method,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.AccntgMethd,仕訳会計処理方法,"この仕訳の会計処理方法を表す。発生基準、現金基準、修正現金基準、修正発生基準、債務基準、特別な方法、混合方法、その他
[設定値のリスト]
(accrual：発生基準)、(cash：現金基準)、(modified cash：修正現金基準)、(modified accrual：修正発生基準)、(encumbrance：債務基準)、(special methods：特別な方法)、(hybrid methods：混合方法)、(other：その他)",gl-cor:accountIdentifierAccountingMethod,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierAccountingMethod
728,5,A,,Accounting Method Description,xbrli:stringItemType,0..1,,Free format description of the entry accounting method,gl-cor,0,Account Identifier,CO09c_BU09_11,/CO16b/CO15c/CO14b/CO09c/CO09c_BU09_11,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Accounting Method Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.AccntgMethdDescrptn,仕訳会計処理方法説明,仕訳の会計処理方法の説明。,gl-cor:accountIdentifierAccountingMethodDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierAccountingMethodDesc
729,5,A,,Accounting Method Purpose,xbrli:tokenItemType,0..1,,"For this entry, the reporting purpose represented - from book, tax, management, statutory, other",gl-cor,0,Account Identifier,CO09c_BU09_12,/CO16b/CO15c/CO14b/CO09c/CO09c_BU09_12,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Accounting Method Purpose,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.AccntgMethdPurps,仕訳会計処理方法目的,"仕訳の報告の目的を表す。帳簿、税、管理、スタチュトリ、その他
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",gl-cor:accountIdentifierAccountingMethodPurpose,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierAccountingMethodPurpose
730,5,A,,Accounting Method Purpose Description,xbrli:stringItemType,0..1,,Free format description of the entry accounting method purpose,gl-cor,0,Account Identifier,CO09c_BU09_13,/CO16b/CO15c/CO14b/CO09c/CO09c_BU09_13,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Accounting Method Purpose Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.AccntgMethdPurpsDescrptn,仕訳会計処理方法目的説明,仕訳の会計処理方法の目的の説明。,gl-cor:accountIdentifierAccountingMethodPurposeDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierAccountingMethodPurposeDesc
731,5,R,,(Parent) Account Identifier,,0..*,,"Tuple: parent container for account numbers and identifiers. No entry is made here, but each detail line may have multiple accounts assigned to it for reporting in different GAAPs, offsetting accounts in Japan, passing along information to consolidation systems about local versus consolidating accounts, etc. For example, the account 4783HG-QOWI-192837-1000 may be expressed so: 

/account/accountMainID 1000  
/account/accountMainDescription Cash  
/account/accountSub/accountSubID 4783HG  
/account/accountSub/accountSubDescription Department  
/account/accountSub/accountSubID QOWI  
/account/accountSub/accountSubDescription Branch  
/account/accountSub/accountSubID 192837  
/account/accountSub/accountSubDescription Division",gl-cor,0,(Parent) Account Identifier,CO09d,/CO16b/CO15c/CO14b/CO09c/CO09d,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.(Parent) Account Identifier,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.ParntAccntIdntfr,【科目識別子】,"タプル。勘定科目番号と識別子の親コンテナ。 ここには記入されないが、個々の明細行は、異なるGAAPでの報告や、日本の見返勘定や、連結勘定科目に対する個別情報の連結会計システムへの伝達などのための、複数の勘定科目を持ちうる。例えば、勘定科目4783HG-QOWI-192837-1000は、次のように表現されうる。
/account/accountMainID 1000  
/account/accountMainDescription Cash  
/account/accountSub/accountSubID 4783HG  
/account/accountSub/accountSubDescription Department  
/account/accountSub/accountSubID QOWI  
/account/accountSub/accountSubDescription Branch  
/account/accountSub/accountSubID 192837  
/account/accountSub/accountSubDescription Division",gl-cor:accountIDParentAccountID,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIDParentAccountID
732,6,A,REF,(Parent) Account Identifier Number,xbrli:stringItemType,0..1,,"Main account - the code used to identify the accounting bucket the entry has been assigned to. Examples might be 1000 for Cash, 567GAAZ for Sales Expense or Z for tax payments. Identifiers such as department, branch, division, manager, or other modifiers are noted in the Subaccount area. Before needing to post, account is not necessary. Posting to the general ledger almost always requires an entry here.",gl-cor,0,Account Identifier,CO09d_01,/CO16b/CO15c/CO14b/CO09c/CO09d/CO09d_01,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.(Parent) Account Identifier Number,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.ParntAccntIdntfrNumbr,主勘定科目コード,"主勘定科目。仕訳が関連する会計バケットを特定するためのコード。例えば、現金を表す1000、販売費を表す567GAAZ、税を表すZ。
部門、支店、事業部、マネージャ、その他の識別子は、Subaccount領域に記述される。転記の必要がなければ、勘定科目は必要ではない。総勘定元帳に転記するにはほとんどの場合必要。",gl-cor:accountIdentifierParentAccountIdentifierNum,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:accountIdentifierParentAccountIdentifierNum
733,5,C,,Subaccount,,0..*,,Tuple to hold multiple accountSubIDs and Descriptions,gl-cor,0,Subaccount,CO07b,/CO16b/CO15c/CO14b/CO09c/CO07b,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Subaccount,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Subccnt,【サブ科目情報】,複数のaccountSubIDと説明文を含むタプル。,gl-cor:subaccount,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:subaccount
734,6,A,PK,Sub Class,xbrli:stringItemType,0..1,,"Where the primary account was placed in accountMainID, the code used for each profit center, division, business unit, fund, program, branch, project, class, sub-class or other modifier is placed here.",gl-cor,0,Subaccount,CO07b_01,/CO16b/CO15c/CO14b/CO09c/CO07b/CO07b_01,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Subaccount.Sub Class,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Subccnt.SubClass,サブ科目コード,主勘定科目をaccountMainIDに指定したときに、各プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子に使用されるコードはここに指定する。,gl-cor:subaccountSubClass,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:subaccount/gl-cor:subaccountSubClass
735,6,A,,Type,xbrli:tokenItemType,0..1,,"Type of sub-account - profit center, division, business unit, fund, program, branch, project, class, su-class or other modifier is placed here. For example:: Accountability center: Business unit: Class:Department: Project: Fund: Program:Job: Profit center: Branch: Setup class: Division: Unit",gl-cor,0,Subaccount,CO07b_02,/CO16b/CO15c/CO14b/CO09c/CO07b/CO07b_02,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Subaccount.Type,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Subccnt.Type,サブ科目種別,小勘定科目の種別。プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子がここに配置される。 例えば、責任単位、事業単位、クラス、部、プロジェクト、基金、プログラム、ジョブ、プロフィットセンター、支店、セットアップクラス、部門、ユニット,gl-cor:subaccountType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:subaccount/gl-cor:subaccountType
736,6,A,,Description,xbrli:stringItemType,0..1,,The description that accompanies accountSubID belongs here.,gl-cor,0,Subaccount,CO07b_03,/CO16b/CO15c/CO14b/CO09c/CO07b/CO07b_03,$.Accounting Entries.Entry Header.Entry Detail.Account Identifier.Subaccount.Description,AccntgEntrs.EntryHedr.EntryDetl.AccntIdntfr.Subccnt.Descrptn,サブ科目説明,accountSubIDに関する説明。,gl-cor:subaccountDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-cor:accountID/gl-cor:subaccount/gl-cor:subaccountDesc
737,4,C,,Multicurrency Detail,,0..*,,Structure to provide additional information related to home currencies that differ from original currencies and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This structure allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This structure may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,gl-muc,0,Multicurrency Detail,MC05d,/CO16b/CO15c/CO14b/MC05d,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl,【多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のセクション。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。",gl-muc:entryDtlMulticurrencyDtl,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl
738,5,C,,Foreign to Local Currency Conversion,,0..*,,,gl-muc,0,Foreign to Local Currency Conversion,MC02e,/CO16b/CO15c/CO14b/MC05d/MC02e,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn,,,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion
739,6,A,,Amount,xbrli:monetaryItemType,1,,"The amount after currency conversion, expressed in the target currency.",gl-muc,0,Foreign to Local Currency Conversion,MC02e_MC01_01,/CO16b/CO15c/CO14b/MC05d/MC02e/MC02e_MC01_01,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion.Amount,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn.Amnt,換算された金額,通貨換算後の金額。換算先の通貨で表される。,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionAmount,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionAmount
740,6,A,,Currency,xbrli:QNameItemType,1,,"The currency in which the converted amount is expressed, identified using the ISO 4217 currency code.",gl-muc,0,Foreign to Local Currency Conversion,MC02e_MC01_02,/CO16b/CO15c/CO14b/MC05d/MC02e/MC02e_MC01_02,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion.Currency,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn.Currncy,金額の通貨,換算された金額が表される通貨。ISO 4217通貨コードで識別される。,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionCurrency,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionCurrency
741,6,A,,Exchange Rate,xbrli:pureItemType,0..1,,"The exchange rate used for conversion, expressed as the amount of local (or functional) currency per unit of the target currency.",gl-muc,0,Foreign to Local Currency Conversion,MC02e_MC01_03,/CO16b/CO15c/CO14b/MC05d/MC02e/MC02e_MC01_03,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion.Exchange Rate,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn.ExchngRat,換算レート,換算に使用された為替レート。換算対象通貨1単位あたりの自国通貨（または機能通貨）で表される。,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRate
742,6,A,,Exchange Rate Source,xbrli:stringItemType,0..1,,"The source from which the exchange rate was obtained, such as a financial information provider (e.g., Reuters, Bloomberg).",gl-muc,0,Foreign to Local Currency Conversion,MC02e_MC01_04,/CO16b/CO15c/CO14b/MC05d/MC02e/MC02e_MC01_04,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion.Exchange Rate Source,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn.ExchngRatSorc,為替レートの出典,為替レートの取得元。ReutersやBloombergなどの金融情報提供機関を含む。,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateSource,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateSource
743,6,A,,Exchange Rate Type,xbrli:stringItemType,0..1,,"The type of exchange rate used, such as spot rate, forward rate, or other applicable rate classifications.",gl-muc,0,Foreign to Local Currency Conversion,MC02e_MC01_05,/CO16b/CO15c/CO14b/MC05d/MC02e/MC02e_MC01_05,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion.Exchange Rate Type,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn.ExchngRatType,為替レートの種類,使用された為替レートの種類。スポットレートやフォワードレートなどの区分を含む。,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateType
744,6,A,,Exchange Rate Date,xbrli:dateTimeItemType,0..1,,The date on which the exchange rate was applied or became effective for the conversion.,gl-muc,0,Foreign to Local Currency Conversion,MC02e_MC01_06,/CO16b/CO15c/CO14b/MC05d/MC02e/MC02e_MC01_06,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion.Exchange Rate Date,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn.ExchngRatDat,適用されたレートの日付,当該為替レートが適用された日付、または換算に有効となった日付。,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateDate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateDate
745,6,A,,Exchange Rate Description,xbrli:stringItemType,0..1,,An optional comment providing additional context or clarification regarding the exchange rate or conversion process.,gl-muc,0,Foreign to Local Currency Conversion,MC02e_MC01_07,/CO16b/CO15c/CO14b/MC05d/MC02e/MC02e_MC01_07,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Local Currency Conversion.Exchange Rate Description,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnLoclCurrncyConvrsn.ExchngRatDescrptn,説明文,為替レートまたは換算処理に関する補足的な文脈や説明を提供する説明文。,gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversion/gl-muc:multicurrencyDtlForeignToLocalCurrencyConversionExchangeRateDesc
746,5,C,,Triangulation to Local Conversion,,0..*,,,gl-muc,0,Triangulation to Local Conversion,MC03e,/CO16b/CO15c/CO14b/MC05d/MC03e,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn,,,gl-muc:multicurrencyDtlTriangulationToLocalConversion,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion
747,6,A,,Amount,xbrli:monetaryItemType,1,,"The amount after currency conversion, expressed in the target currency.",gl-muc,0,Triangulation to Local Conversion,MC03e_MC01_01,/CO16b/CO15c/CO14b/MC05d/MC03e/MC03e_MC01_01,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion.Amount,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn.Amnt,換算された金額,通貨換算後の金額。換算先の通貨で表される。,gl-muc:multicurrencyDtlTriangulationToLocalConversionAmount,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion/gl-muc:multicurrencyDtlTriangulationToLocalConversionAmount
748,6,A,,Currency,xbrli:QNameItemType,1,,"The currency in which the converted amount is expressed, identified using the ISO 4217 currency code.",gl-muc,0,Triangulation to Local Conversion,MC03e_MC01_02,/CO16b/CO15c/CO14b/MC05d/MC03e/MC03e_MC01_02,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion.Currency,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn.Currncy,金額の通貨,換算された金額が表される通貨。ISO 4217通貨コードで識別される。,gl-muc:multicurrencyDtlTriangulationToLocalConversionCurrency,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion/gl-muc:multicurrencyDtlTriangulationToLocalConversionCurrency
749,6,A,,Exchange Rate,xbrli:pureItemType,0..1,,"The exchange rate used for conversion, expressed as the amount of local (or functional) currency per unit of the target currency.",gl-muc,0,Triangulation to Local Conversion,MC03e_MC01_03,/CO16b/CO15c/CO14b/MC05d/MC03e/MC03e_MC01_03,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion.Exchange Rate,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn.ExchngRat,換算レート,換算に使用された為替レート。換算対象通貨1単位あたりの自国通貨（または機能通貨）で表される。,gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion/gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRate
750,6,A,,Exchange Rate Source,xbrli:stringItemType,0..1,,"The source from which the exchange rate was obtained, such as a financial information provider (e.g., Reuters, Bloomberg).",gl-muc,0,Triangulation to Local Conversion,MC03e_MC01_04,/CO16b/CO15c/CO14b/MC05d/MC03e/MC03e_MC01_04,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion.Exchange Rate Source,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn.ExchngRatSorc,為替レートの出典,為替レートの取得元。ReutersやBloombergなどの金融情報提供機関を含む。,gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateSource,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion/gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateSource
751,6,A,,Exchange Rate Type,xbrli:stringItemType,0..1,,"The type of exchange rate used, such as spot rate, forward rate, or other applicable rate classifications.",gl-muc,0,Triangulation to Local Conversion,MC03e_MC01_05,/CO16b/CO15c/CO14b/MC05d/MC03e/MC03e_MC01_05,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion.Exchange Rate Type,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn.ExchngRatType,為替レートの種類,使用された為替レートの種類。スポットレートやフォワードレートなどの区分を含む。,gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion/gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateType
752,6,A,,Exchange Rate Date,xbrli:dateTimeItemType,0..1,,The date on which the exchange rate was applied or became effective for the conversion.,gl-muc,0,Triangulation to Local Conversion,MC03e_MC01_06,/CO16b/CO15c/CO14b/MC05d/MC03e/MC03e_MC01_06,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion.Exchange Rate Date,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn.ExchngRatDat,適用されたレートの日付,当該為替レートが適用された日付、または換算に有効となった日付。,gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateDate,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion/gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateDate
753,6,A,,Exchange Rate Description,xbrli:stringItemType,0..1,,An optional comment providing additional context or clarification regarding the exchange rate or conversion process.,gl-muc,0,Triangulation to Local Conversion,MC03e_MC01_07,/CO16b/CO15c/CO14b/MC05d/MC03e/MC03e_MC01_07,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Triangulation to Local Conversion.Exchange Rate Description,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.TringltnLoclConvrsn.ExchngRatDescrptn,説明文,為替レートまたは換算処理に関する補足的な文脈や説明を提供する説明文。,gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateDesc,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlTriangulationToLocalConversion/gl-muc:multicurrencyDtlTriangulationToLocalConversionExchangeRateDesc
754,5,C,,Foreign to Triangulation Conversion,,0..*,,,gl-muc,0,Foreign to Triangulation Conversion,MC04e,/CO16b/CO15c/CO14b/MC05d/MC04e,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Detail.Foreign to Triangulation Conversion,AccntgEntrs.EntryHedr.EntryDetl.MultcrrncyDetl.ForgnTringltnConvrsn,,,gl-muc:multicurrencyDtlForeignToTriangulationConversion,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDtl/gl-muc:entryDtlMulticurrencyDtl/gl-muc:multicurrencyDtlForeignToTriangulationConversion
